Transaction ID,Amount ($),Time (Seconds Since Last Transaction),Location,Transaction Type,Device Used,Fraud
TXN04142,8716,1198,Canada,Online Purchase,Laptop,0
TXN04143,4814,4662,USA,ATM Withdrawal,Desktop,0
TXN04144,77,2268,Canada,Wire Transfer,Laptop,0
TXN04145,9798,3630,India,Bank Transfer,Laptop,0
TXN04146,5670,3466,Canada,Wire Transfer,Desktop,0
TXN04147,4488,772,Canada,Online Purchase,Desktop,0
TXN04148,8220,2457,India,Online Purchase,Laptop,0
TXN04149,3531,471,USA,Wire Transfer,ATM Machine,0
TXN04150,582,1371,USA,Online Purchase,Mobile,0
TXN04151,7092,3133,UK,ATM Withdrawal,Desktop,0
TXN04152,7842,672,USA,Online Purchase,Laptop,0
TXN04153,5405,1175,Germany,Wire Transfer,Mobile,0
TXN04154,2268,111,UK,Wire Transfer,Desktop,0
TXN04155,6049,3560,China,ATM Withdrawal,Mobile,0
TXN04156,660,1027,UK,ATM Withdrawal,Laptop,0
TXN04157,5751,3555,Canada,Wire Transfer,Desktop,0
TXN04158,6848,3234,Canada,Bank Transfer,ATM Machine,0
TXN04159,2597,4440,UK,ATM Withdrawal,Mobile,0
TXN04160,7886,1473,India,Bank Transfer,Desktop,0
TXN04161,3272,2380,USA,Online Purchase,Mobile,0
TXN04162,1348,4873,Canada,Online Purchase,Mobile,0
TXN04163,5006,2972,Canada,ATM Withdrawal,Desktop,1
TXN04164,5790,2382,Germany,ATM Withdrawal,Desktop,0
TXN04165,2837,3291,USA,Wire Transfer,Desktop,0
TXN04166,5242,4754,Canada,Online Purchase,Laptop,0
TXN04167,2227,1834,India,ATM Withdrawal,Desktop,0
TXN04168,3549,454,Canada,Wire Transfer,Mobile,0
TXN04169,7855,741,USA,Bank Transfer,Desktop,0
TXN04170,9239,2381,Germany,Wire Transfer,Laptop,0
TXN04171,4393,2358,USA,Online Purchase,Laptop,0
TXN04172,2971,1444,India,Wire Transfer,Desktop,1
TXN04173,3236,3681,Germany,Wire Transfer,Mobile,0
TXN04174,6847,1749,USA,ATM Withdrawal,Laptop,0
TXN04175,7041,2402,India,Wire Transfer,Mobile,0
TXN04176,9300,4920,India,Online Purchase,ATM Machine,0
TXN04177,9141,3172,UK,Wire Transfer,Laptop,0
TXN04178,3726,4241,Canada,Wire Transfer,ATM Machine,0
TXN04179,3424,2007,Germany,Online Purchase,Laptop,0
TXN04180,1458,1787,Germany,Bank Transfer,Mobile,0
TXN04181,580,1410,Canada,Bank Transfer,ATM Machine,0
TXN04182,2914,1763,USA,Online Purchase,Mobile,0
TXN04183,2515,910,UK,Bank Transfer,Laptop,0
TXN04184,927,761,Germany,Wire Transfer,Mobile,0
TXN04185,6992,3241,India,ATM Withdrawal,ATM Machine,0
TXN04186,7437,2690,Germany,Online Purchase,Desktop,0
TXN04187,6346,531,UK,Wire Transfer,Desktop,0
TXN04188,1688,1360,Canada,ATM Withdrawal,Laptop,0
TXN04189,625,3819,China,Wire Transfer,Desktop,0
TXN04190,9951,2028,Canada,Online Purchase,Laptop,0
TXN04191,7096,2561,India,Wire Transfer,Mobile,0
TXN04192,4759,2178,Germany,Online Purchase,Mobile,0
TXN04193,3515,1538,Canada,Wire Transfer,ATM Machine,0
TXN04194,4539,1274,India,ATM Withdrawal,ATM Machine,0
TXN04195,1145,2782,USA,ATM Withdrawal,Desktop,1
TXN04196,8576,947,India,ATM Withdrawal,Mobile,0
TXN04197,7236,1299,Germany,Bank Transfer,ATM Machine,0
TXN04198,5172,2512,USA,Wire Transfer,Desktop,0
TXN04199,216,2189,USA,Wire Transfer,Laptop,0
TXN04200,4885,882,USA,ATM Withdrawal,ATM Machine,0
TXN04201,1329,1848,China,Online Purchase,ATM Machine,0
TXN04202,1151,1976,China,Bank Transfer,Desktop,0
TXN04203,4637,4269,USA,Wire Transfer,ATM Machine,0
TXN04204,7399,4569,Canada,Wire Transfer,Desktop,0
TXN04205,2700,2965,Canada,Bank Transfer,ATM Machine,0
TXN04206,7333,3064,Canada,Bank Transfer,Mobile,0
TXN04207,3265,3129,Germany,ATM Withdrawal,Mobile,0
TXN04208,8291,498,USA,Bank Transfer,Mobile,0
TXN04209,5223,2217,Canada,ATM Withdrawal,ATM Machine,0
TXN04210,4118,989,USA,Bank Transfer,Desktop,0
TXN04211,3030,2609,India,Bank Transfer,Mobile,0
TXN04212,1867,2476,Canada,Wire Transfer,Laptop,0
TXN04213,9006,4515,India,ATM Withdrawal,ATM Machine,0
TXN04214,9146,1371,India,Bank Transfer,Desktop,0
TXN04215,2799,3589,Canada,Bank Transfer,ATM Machine,0
TXN04216,3885,2503,UK,Wire Transfer,Desktop,0
TXN04217,7615,4810,India,Online Purchase,Desktop,0
TXN04218,9812,179,Canada,Wire Transfer,ATM Machine,0
TXN04219,8145,1930,India,ATM Withdrawal,Laptop,0
TXN04220,6065,2549,Germany,Online Purchase,Laptop,0
TXN04221,3892,4835,China,Bank Transfer,ATM Machine,0
TXN04222,7185,112,China,ATM Withdrawal,Mobile,0
TXN04223,7139,3220,China,Online Purchase,Mobile,0
TXN04224,5031,715,UK,ATM Withdrawal,Desktop,0
TXN04225,4745,1402,USA,Wire Transfer,Mobile,0
TXN04226,2397,2925,India,Online Purchase,ATM Machine,0
TXN04227,6592,1382,Germany,Online Purchase,ATM Machine,0
TXN04228,9143,3128,UK,Online Purchase,Laptop,1
TXN04229,5876,4909,China,Bank Transfer,Mobile,0
TXN04230,2576,3012,UK,Wire Transfer,Mobile,0
TXN04231,985,1209,Germany,Online Purchase,Desktop,0
TXN04232,7222,3126,Canada,ATM Withdrawal,ATM Machine,0
TXN04233,9156,37,UK,Bank Transfer,ATM Machine,0
TXN04234,1272,1829,China,Wire Transfer,ATM Machine,0
TXN04235,5057,3061,USA,Wire Transfer,Laptop,0
TXN04236,9145,3342,China,Wire Transfer,Laptop,0
TXN04237,7392,3942,China,Wire Transfer,Laptop,0
TXN04238,6241,810,China,Bank Transfer,ATM Machine,0
TXN04239,3337,3073,UK,Wire Transfer,ATM Machine,0
TXN04240,5640,4119,Germany,ATM Withdrawal,Mobile,0
TXN04241,2269,1527,China,ATM Withdrawal,ATM Machine,0
TXN04242,1267,3520,Canada,ATM Withdrawal,ATM Machine,0
TXN04243,474,4892,UK,Online Purchase,Laptop,0
TXN04244,3304,496,Germany,Wire Transfer,Mobile,0
TXN04245,6784,4996,USA,ATM Withdrawal,ATM Machine,0
TXN04246,7441,425,China,Wire Transfer,Desktop,0
TXN04247,1240,2748,India,Bank Transfer,Laptop,0
TXN04248,9086,2066,UK,ATM Withdrawal,Desktop,0
TXN04249,3815,1983,Canada,Online Purchase,Mobile,0
TXN04250,6429,1469,USA,Online Purchase,Laptop,1
TXN04251,5760,3801,USA,Bank Transfer,Mobile,0
TXN04252,3866,1234,USA,ATM Withdrawal,ATM Machine,0
TXN04253,3145,1798,UK,Bank Transfer,Laptop,0
TXN04254,6963,565,Germany,Online Purchase,Mobile,0
TXN04255,9126,3020,India,Online Purchase,Mobile,0
TXN04256,6044,1305,Canada,Wire Transfer,Mobile,0
TXN04257,4599,133,Germany,Bank Transfer,Desktop,0
TXN04258,1556,449,China,Online Purchase,Laptop,0
TXN04259,6075,1831,India,ATM Withdrawal,Mobile,0
TXN04260,1104,2159,Germany,ATM Withdrawal,Laptop,0
TXN04261,2421,3627,China,Online Purchase,ATM Machine,0
TXN04262,2627,850,India,Bank Transfer,ATM Machine,0
TXN04263,8964,3963,UK,Bank Transfer,Mobile,0
TXN04264,4155,1481,Canada,ATM Withdrawal,Laptop,0
TXN04265,2785,901,Canada,Online Purchase,Mobile,0
TXN04266,6638,4855,China,ATM Withdrawal,Mobile,0
TXN04267,3165,1540,Germany,Bank Transfer,Desktop,0
TXN04268,3980,1900,India,Online Purchase,Laptop,0
TXN04269,7982,2945,China,ATM Withdrawal,Desktop,0
TXN04270,8785,4958,China,Online Purchase,Mobile,0
TXN04271,5425,3245,UK,Wire Transfer,Desktop,0
TXN04272,4341,515,China,ATM Withdrawal,Desktop,0
TXN04273,1952,1592,India,ATM Withdrawal,Desktop,0
TXN04274,6036,84,USA,Wire Transfer,ATM Machine,0
TXN04275,8311,3743,India,Bank Transfer,ATM Machine,1
TXN04276,201,4894,India,ATM Withdrawal,Desktop,0
TXN04277,9105,2128,UK,ATM Withdrawal,Laptop,0
TXN04278,871,1602,UK,Bank Transfer,ATM Machine,0
TXN04279,6721,4618,Canada,Online Purchase,Desktop,0
TXN04280,9285,1223,Canada,Wire Transfer,Mobile,0
TXN04281,659,4330,China,Bank Transfer,ATM Machine,0
TXN04282,4144,1843,Canada,Online Purchase,Mobile,0
TXN04283,7597,2292,UK,Wire Transfer,Desktop,0
TXN04284,8838,1590,China,Online Purchase,Desktop,0
TXN04285,1046,2897,USA,ATM Withdrawal,Desktop,0
TXN04286,4141,4489,Germany,Wire Transfer,Mobile,0
TXN04287,2158,9,UK,Online Purchase,ATM Machine,0
TXN04288,5467,4709,UK,Wire Transfer,Desktop,0
TXN04289,6089,715,USA,Online Purchase,Laptop,0
TXN04290,2440,1928,UK,Online Purchase,Desktop,0
TXN04291,1889,110,Canada,ATM Withdrawal,ATM Machine,0
TXN04292,7552,4930,Canada,Bank Transfer,ATM Machine,0
TXN04293,2021,266,Canada,Wire Transfer,Laptop,0
TXN04294,3383,3224,USA,ATM Withdrawal,Desktop,0
TXN04295,7367,955,China,Wire Transfer,ATM Machine,0
TXN04296,1299,1350,UK,Bank Transfer,ATM Machine,0
TXN04297,1457,1575,UK,ATM Withdrawal,ATM Machine,1
TXN04298,3209,2224,Canada,Bank Transfer,Mobile,0
TXN04299,6391,3832,China,ATM Withdrawal,ATM Machine,0
TXN04300,7532,3256,UK,ATM Withdrawal,ATM Machine,0
TXN04301,6069,1059,India,ATM Withdrawal,Mobile,0
TXN04302,3193,1958,USA,ATM Withdrawal,Desktop,0
TXN04303,5472,4945,Germany,Online Purchase,Laptop,0
TXN04304,3226,3148,India,Wire Transfer,Mobile,0
TXN04305,3146,2520,Germany,Online Purchase,Mobile,0
TXN04306,3328,3654,India,Online Purchase,Mobile,0
TXN04307,2792,2571,India,Online Purchase,ATM Machine,0
TXN04308,9192,2928,India,ATM Withdrawal,Desktop,0
TXN04309,7667,3888,USA,ATM Withdrawal,Desktop,0
TXN04310,4930,888,Germany,Bank Transfer,Desktop,0
TXN04311,6334,745,China,Wire Transfer,Laptop,0
TXN04312,6337,3515,China,Bank Transfer,Desktop,0
TXN04313,8427,2931,Canada,Bank Transfer,Laptop,0
TXN04314,786,2680,UK,Wire Transfer,ATM Machine,0
TXN04315,5218,176,USA,Wire Transfer,Desktop,0
TXN04316,697,566,Canada,Bank Transfer,Laptop,0
TXN04317,539,3218,Canada,Bank Transfer,ATM Machine,0
TXN04318,5077,4358,USA,Bank Transfer,ATM Machine,1
TXN04319,8090,4627,USA,ATM Withdrawal,Laptop,0
TXN04320,5528,1395,India,Wire Transfer,ATM Machine,0
TXN04321,2163,1221,USA,Wire Transfer,ATM Machine,0
TXN04322,9496,948,China,Online Purchase,Desktop,0
TXN04323,6104,585,USA,ATM Withdrawal,Laptop,0
TXN04324,6984,2863,India,ATM Withdrawal,ATM Machine,0
TXN04325,9728,1621,Germany,Wire Transfer,Mobile,0
TXN04326,4784,3356,Canada,ATM Withdrawal,Mobile,0
TXN04327,7702,2350,USA,Bank Transfer,ATM Machine,0
TXN04328,3113,3192,Canada,Wire Transfer,Desktop,0
TXN04329,2450,3208,Germany,Wire Transfer,Mobile,0
TXN04330,4145,2577,UK,ATM Withdrawal,Desktop,0
TXN04331,7134,532,India,Wire Transfer,ATM Machine,0
TXN04332,5211,1232,Canada,ATM Withdrawal,Laptop,0
TXN04333,854,1994,USA,ATM Withdrawal,ATM Machine,0
TXN04334,456,1698,UK,ATM Withdrawal,ATM Machine,0
TXN04335,3925,3371,UK,Bank Transfer,Mobile,0
TXN04336,3119,1546,Germany,ATM Withdrawal,Laptop,1
TXN04337,1244,3166,Canada,ATM Withdrawal,Desktop,0
TXN04338,6597,1438,Canada,Online Purchase,Desktop,0
TXN04339,236,371,China,Online Purchase,Laptop,0
TXN04340,4153,4505,China,Bank Transfer,Desktop,0
TXN04341,7195,617,China,Bank Transfer,Mobile,0
TXN04342,5568,4167,Canada,ATM Withdrawal,ATM Machine,0
TXN04343,196,4015,Canada,Online Purchase,Desktop,0
TXN04344,2545,4180,China,Bank Transfer,Mobile,0
TXN04345,1942,2257,India,Wire Transfer,Desktop,0
TXN04346,9050,4355,USA,Wire Transfer,Mobile,1
TXN04347,2042,3311,USA,ATM Withdrawal,Desktop,0
TXN04348,1262,932,India,Online Purchase,Desktop,1
TXN04349,5519,2330,Germany,Wire Transfer,Laptop,0
TXN04350,5084,394,USA,Online Purchase,Laptop,0
TXN04351,1891,2466,Canada,Bank Transfer,Mobile,1
TXN04352,279,3278,UK,Online Purchase,Laptop,0
TXN04353,1640,1930,Canada,ATM Withdrawal,ATM Machine,0
TXN04354,4415,626,USA,Online Purchase,Laptop,0
TXN04355,6149,4658,India,Wire Transfer,Mobile,0
TXN04356,1584,2880,Germany,Online Purchase,Laptop,0
TXN04357,1705,3167,USA,Online Purchase,Mobile,0
TXN04358,3268,3423,India,Online Purchase,ATM Machine,0
TXN04359,3272,2110,UK,Bank Transfer,Mobile,0
TXN04360,1455,1166,China,ATM Withdrawal,Mobile,0
TXN04361,6273,2782,UK,Wire Transfer,ATM Machine,0
TXN04362,8421,1892,UK,Wire Transfer,ATM Machine,0
TXN04363,62,3183,Germany,Online Purchase,Mobile,0
TXN04364,9959,1640,USA,Online Purchase,Desktop,0
TXN04365,5580,782,China,Bank Transfer,Desktop,0
TXN04366,7589,4693,India,ATM Withdrawal,Mobile,0
TXN04367,1676,2057,China,Wire Transfer,Laptop,0
TXN04368,6911,2324,USA,ATM Withdrawal,Mobile,0
TXN04369,2795,2275,Germany,Wire Transfer,Mobile,0
TXN04370,729,2234,USA,Online Purchase,Laptop,0
TXN04371,8607,2639,India,Bank Transfer,ATM Machine,0
TXN04372,6865,3288,China,Bank Transfer,Mobile,0
TXN04373,2304,2481,UK,Online Purchase,Desktop,1
TXN04374,8273,2617,USA,Online Purchase,ATM Machine,0
TXN04375,9431,356,Canada,Online Purchase,ATM Machine,0
TXN04376,9769,4488,Germany,ATM Withdrawal,Mobile,0
TXN04377,4492,4675,Germany,Online Purchase,Desktop,0
TXN04378,708,3347,China,ATM Withdrawal,Laptop,0
TXN04379,7253,3523,UK,Online Purchase,Laptop,0
TXN04380,9028,2468,India,Bank Transfer,Laptop,0
TXN04381,5928,164,UK,ATM Withdrawal,Desktop,0
TXN04382,358,3635,China,Bank Transfer,ATM Machine,0
TXN04383,5384,4734,UK,Online Purchase,ATM Machine,0
TXN04384,7879,3664,China,Online Purchase,Mobile,0
TXN04385,317,3255,UK,Wire Transfer,ATM Machine,0
TXN04386,3426,3382,USA,ATM Withdrawal,ATM Machine,0
TXN04387,4830,2065,Germany,ATM Withdrawal,Laptop,0
TXN04388,3568,4266,China,ATM Withdrawal,Laptop,0
TXN04389,4488,3985,China,ATM Withdrawal,Laptop,0
TXN04390,6541,3888,Germany,Bank Transfer,ATM Machine,0
TXN04391,4630,340,Canada,ATM Withdrawal,Mobile,0
TXN04392,2995,4822,Canada,Bank Transfer,ATM Machine,0
TXN04393,8122,3782,India,Online Purchase,Mobile,1
TXN04394,8477,3591,China,Bank Transfer,ATM Machine,0
TXN04395,2557,1934,USA,ATM Withdrawal,Desktop,0
TXN04396,346,1646,UK,Bank Transfer,ATM Machine,0
TXN04397,2989,4229,USA,ATM Withdrawal,Desktop,0
TXN04398,3978,2688,China,Bank Transfer,Mobile,0
TXN04399,920,4919,India,Wire Transfer,ATM Machine,0
TXN04400,2006,2127,China,ATM Withdrawal,ATM Machine,0
TXN04401,3139,4442,India,Bank Transfer,Mobile,0
TXN04402,5457,4705,Germany,ATM Withdrawal,Laptop,0
TXN04403,6139,639,UK,Online Purchase,Laptop,0
TXN04404,5860,1225,USA,Bank Transfer,Desktop,1
TXN04405,4214,3706,India,Bank Transfer,ATM Machine,0
TXN04406,7456,3911,USA,Wire Transfer,Laptop,0
TXN04407,8529,4246,Germany,ATM Withdrawal,Mobile,0
TXN04408,324,1550,China,Bank Transfer,Mobile,0
TXN04409,1144,4146,India,Wire Transfer,ATM Machine,0
TXN04410,4886,1506,UK,Wire Transfer,Desktop,0
TXN04411,8112,4431,India,Wire Transfer,Mobile,0
TXN04412,9722,1376,Canada,ATM Withdrawal,ATM Machine,0
TXN04413,8357,668,China,ATM Withdrawal,Desktop,0
TXN04414,5602,2375,China,Bank Transfer,Laptop,0
TXN04415,1734,4091,UK,ATM Withdrawal,ATM Machine,0
TXN04416,3353,1016,UK,ATM Withdrawal,Desktop,0
TXN04417,896,336,Germany,Online Purchase,Mobile,0
TXN04418,731,4762,USA,ATM Withdrawal,Laptop,0
TXN04419,7688,81,India,Online Purchase,Mobile,0
TXN04420,9114,2135,Germany,Bank Transfer,Mobile,0
TXN04421,3367,1800,USA,Wire Transfer,Laptop,0
TXN04422,880,258,Germany,Online Purchase,ATM Machine,0
TXN04423,6761,185,Canada,Bank Transfer,ATM Machine,0
TXN04424,507,123,UK,Online Purchase,ATM Machine,0
TXN04425,1766,4701,UK,ATM Withdrawal,Mobile,0
TXN04426,1127,3515,China,Bank Transfer,Mobile,0
TXN04427,2838,1395,India,Wire Transfer,ATM Machine,0
TXN04428,1657,2353,India,Online Purchase,ATM Machine,0
TXN04429,7002,3220,India,ATM Withdrawal,Laptop,0
TXN04430,6781,1309,Germany,Bank Transfer,Mobile,0
TXN04431,152,3945,Germany,ATM Withdrawal,Desktop,0
TXN04432,2771,1942,India,Bank Transfer,ATM Machine,0
TXN04433,3445,491,China,Online Purchase,ATM Machine,0
TXN04434,6632,1055,USA,Bank Transfer,Mobile,0
TXN04435,7079,702,Canada,Online Purchase,ATM Machine,0
TXN04436,4522,2935,Germany,Bank Transfer,ATM Machine,0
TXN04437,1858,4696,India,ATM Withdrawal,Mobile,0
TXN04438,2706,1135,UK,ATM Withdrawal,ATM Machine,0
TXN04439,1727,80,Germany,Online Purchase,Laptop,0
TXN04440,3082,836,USA,Wire Transfer,Desktop,0
TXN04441,9269,652,Germany,Online Purchase,Mobile,0
TXN04442,2796,417,USA,ATM Withdrawal,Laptop,0
TXN04443,3801,3681,USA,Bank Transfer,Mobile,0
TXN04444,9490,3867,Germany,Wire Transfer,Mobile,0
TXN04445,3881,746,USA,ATM Withdrawal,Mobile,0
TXN04446,1816,2003,Germany,Wire Transfer,Desktop,0
TXN04447,1514,240,Germany,Online Purchase,Laptop,0
TXN04448,3318,2894,China,ATM Withdrawal,Desktop,0
TXN04449,7127,1945,UK,Online Purchase,Mobile,0
TXN04450,5058,856,Canada,ATM Withdrawal,ATM Machine,0
TXN04451,8273,3516,USA,ATM Withdrawal,Desktop,0
TXN04452,1700,2647,Germany,Online Purchase,ATM Machine,0
TXN04453,9546,3195,USA,ATM Withdrawal,Mobile,0
TXN04454,3313,4516,Germany,Wire Transfer,ATM Machine,0
TXN04455,3123,4805,Canada,Wire Transfer,Desktop,0
TXN04456,9084,2599,Germany,Online Purchase,Laptop,1
TXN04457,7860,1354,Germany,Bank Transfer,ATM Machine,0
TXN04458,6426,2036,UK,Wire Transfer,Desktop,0
TXN04459,1514,2881,USA,ATM Withdrawal,Laptop,1
TXN04460,8934,680,UK,Online Purchase,Mobile,0
TXN04461,9950,487,UK,Bank Transfer,Laptop,0
TXN04462,3934,3621,UK,Online Purchase,Mobile,0
TXN04463,8625,3651,UK,Wire Transfer,Desktop,0
TXN04464,9793,4719,China,ATM Withdrawal,Desktop,0
TXN04465,4495,1439,USA,Wire Transfer,Laptop,0
TXN04466,8110,4315,USA,Online Purchase,Desktop,0
TXN04467,8694,1485,Germany,ATM Withdrawal,Desktop,0
TXN04468,201,691,USA,Bank Transfer,Mobile,0
TXN04469,8700,1013,Canada,Wire Transfer,Desktop,0
TXN04470,4927,4543,UK,Online Purchase,ATM Machine,0
TXN04471,5841,2348,India,ATM Withdrawal,Mobile,0
TXN04472,9458,3709,USA,Online Purchase,ATM Machine,0
TXN04473,4332,4471,India,Bank Transfer,Laptop,0
TXN04474,7009,1923,Canada,Bank Transfer,ATM Machine,0
TXN04475,9018,638,China,Wire Transfer,Desktop,1
TXN04476,7292,3009,Germany,Bank Transfer,Laptop,0
TXN04477,9675,2234,Germany,Bank Transfer,Desktop,0
TXN04478,9288,2126,Germany,Wire Transfer,Laptop,0
TXN04479,1884,3458,China,Online Purchase,Laptop,0
TXN04480,9072,4290,UK,Wire Transfer,Mobile,0
TXN04481,4773,3175,India,Wire Transfer,ATM Machine,0
TXN04482,8474,3689,USA,ATM Withdrawal,Desktop,0
TXN04483,9231,1400,UK,Bank Transfer,Laptop,0
TXN04484,1061,2335,Germany,Bank Transfer,Mobile,0
TXN04485,9775,1506,Germany,Online Purchase,Laptop,0
TXN04486,7548,250,UK,Bank Transfer,ATM Machine,0
TXN04487,7421,536,India,Online Purchase,Laptop,0
TXN04488,6330,3533,UK,ATM Withdrawal,ATM Machine,0
TXN04489,2115,3550,China,Online Purchase,Laptop,0
TXN04490,317,458,Germany,Online Purchase,ATM Machine,0
TXN04491,7747,2739,India,ATM Withdrawal,Desktop,0
TXN04492,3369,3370,USA,Wire Transfer,ATM Machine,0
TXN04493,3186,4136,Germany,ATM Withdrawal,ATM Machine,0
TXN04494,1261,3697,UK,Bank Transfer,Desktop,0
TXN04495,5376,3412,India,Bank Transfer,ATM Machine,0
TXN04496,1527,4070,Germany,ATM Withdrawal,Laptop,0
TXN04497,6236,3388,USA,Online Purchase,Laptop,0
TXN04498,5315,3186,USA,ATM Withdrawal,Laptop,0
TXN04499,9580,3239,Canada,Bank Transfer,Desktop,0
TXN04500,5879,261,UK,ATM Withdrawal,ATM Machine,0
TXN04501,8049,1248,China,Online Purchase,ATM Machine,0
TXN04502,4901,3334,UK,Bank Transfer,Laptop,0
TXN04503,5002,3323,India,Wire Transfer,ATM Machine,0
TXN04504,1971,2574,UK,ATM Withdrawal,Laptop,0
TXN04505,2873,126,India,ATM Withdrawal,Laptop,1
TXN04506,6613,1230,Canada,ATM Withdrawal,Laptop,0
TXN04507,4577,3212,Canada,ATM Withdrawal,Desktop,0
TXN04508,6523,3134,Canada,Bank Transfer,Mobile,1
TXN04509,4015,1307,China,Online Purchase,Mobile,0
TXN04510,9124,2102,Canada,Wire Transfer,ATM Machine,0
TXN04511,193,136,UK,ATM Withdrawal,Laptop,0
TXN04512,7765,2378,USA,Bank Transfer,Mobile,0
TXN04513,3368,1460,India,ATM Withdrawal,Mobile,0
TXN04514,6625,4232,India,Wire Transfer,ATM Machine,0
TXN04515,9600,813,USA,ATM Withdrawal,Desktop,0
TXN04516,6807,852,UK,Online Purchase,ATM Machine,0
TXN04517,8738,1745,China,ATM Withdrawal,ATM Machine,1
TXN04518,7688,1939,Germany,ATM Withdrawal,Laptop,0
TXN04519,5708,871,UK,ATM Withdrawal,Desktop,0
TXN04520,1283,635,Canada,Online Purchase,ATM Machine,0
TXN04521,6663,669,UK,Bank Transfer,Mobile,0
TXN04522,1106,1294,India,Online Purchase,Mobile,1
TXN04523,9507,3089,India,Bank Transfer,ATM Machine,0
TXN04524,9117,269,China,Online Purchase,Laptop,1
TXN04525,8012,861,Canada,Online Purchase,Laptop,0
TXN04526,4257,482,China,ATM Withdrawal,ATM Machine,0
TXN04527,9230,3291,China,Online Purchase,Desktop,0
TXN04528,5324,3391,USA,Bank Transfer,Laptop,0
TXN04529,3364,1262,Germany,Bank Transfer,Mobile,0
TXN04530,280,2333,Germany,Bank Transfer,Desktop,0
TXN04531,1196,103,Canada,Bank Transfer,ATM Machine,0
TXN04532,6315,3795,China,Online Purchase,Desktop,0
TXN04533,2408,4888,India,ATM Withdrawal,Laptop,0
TXN04534,7005,4335,Germany,Wire Transfer,Laptop,0
TXN04535,7309,2693,UK,Bank Transfer,Mobile,0
TXN04536,4192,3672,USA,Online Purchase,ATM Machine,0
TXN04537,9913,882,India,ATM Withdrawal,Desktop,0
TXN04538,2240,2236,USA,Online Purchase,Desktop,0
TXN04539,6521,4984,UK,Bank Transfer,Desktop,0
TXN04540,138,3035,Germany,Bank Transfer,Desktop,0
TXN04541,9471,4890,USA,ATM Withdrawal,Mobile,0
TXN04542,3682,2578,Canada,Online Purchase,Mobile,0
TXN04543,9803,676,USA,Bank Transfer,Mobile,0
TXN04544,4775,2440,USA,Bank Transfer,Laptop,0
TXN04545,3980,1682,UK,Wire Transfer,Mobile,0
TXN04546,7555,1277,India,Wire Transfer,Mobile,0
TXN04547,5562,4768,India,Bank Transfer,ATM Machine,0
TXN04548,637,3248,UK,Wire Transfer,ATM Machine,0
TXN04549,6599,4935,USA,Wire Transfer,ATM Machine,0
TXN04550,2054,3649,USA,Bank Transfer,ATM Machine,0
TXN04551,2351,1313,China,Online Purchase,Mobile,0
TXN04552,5894,1074,Canada,Online Purchase,Mobile,1
TXN04553,8195,4100,Germany,Online Purchase,Laptop,0
TXN04554,259,1655,Germany,ATM Withdrawal,Desktop,0
TXN04555,2935,3748,India,Online Purchase,Desktop,0
TXN04556,5053,4089,UK,ATM Withdrawal,ATM Machine,1
TXN04557,984,1894,USA,ATM Withdrawal,Laptop,0
TXN04558,9527,1286,Canada,Wire Transfer,Mobile,0
TXN04559,7202,535,Germany,ATM Withdrawal,Desktop,0
TXN04560,9185,3448,UK,ATM Withdrawal,ATM Machine,0
TXN04561,9090,1380,UK,ATM Withdrawal,ATM Machine,0
TXN04562,2682,646,USA,ATM Withdrawal,Desktop,0
TXN04563,7289,24,Canada,Wire Transfer,Desktop,0
TXN04564,7541,4653,UK,Bank Transfer,Desktop,0
TXN04565,9528,4452,Germany,ATM Withdrawal,Mobile,0
TXN04566,8672,4966,China,Bank Transfer,Desktop,0
TXN04567,1997,4671,Germany,Online Purchase,Laptop,0
TXN04568,100,4125,Canada,Online Purchase,Laptop,0
TXN04569,8731,365,China,Bank Transfer,Desktop,0
TXN04570,4069,2656,UK,Bank Transfer,Mobile,0
TXN04571,2783,409,Germany,Online Purchase,ATM Machine,0
TXN04572,9888,1315,USA,Wire Transfer,Desktop,0
TXN04573,8393,219,Canada,Wire Transfer,Desktop,0
TXN04574,7419,4704,UK,ATM Withdrawal,Desktop,0
TXN04575,4450,1540,USA,Wire Transfer,Laptop,0
TXN04576,7357,3434,China,Wire Transfer,Laptop,0
TXN04577,1018,4954,India,ATM Withdrawal,ATM Machine,0
TXN04578,3793,1603,India,ATM Withdrawal,Mobile,0
TXN04579,6656,2705,China,Wire Transfer,Desktop,1
TXN04580,4308,3649,India,Bank Transfer,Desktop,0
TXN04581,4678,1106,Canada,ATM Withdrawal,Desktop,0
TXN04582,4297,3412,UK,Bank Transfer,ATM Machine,0
TXN04583,2062,2489,UK,Online Purchase,Desktop,0
TXN04584,6019,617,Canada,ATM Withdrawal,Laptop,0
TXN04585,1726,4322,Germany,Bank Transfer,Mobile,0
TXN04586,320,2419,UK,ATM Withdrawal,Laptop,1
TXN04587,4548,28,India,ATM Withdrawal,Desktop,0
TXN04588,1270,3056,Canada,ATM Withdrawal,ATM Machine,0
TXN04589,3942,16,USA,ATM Withdrawal,Laptop,0
TXN04590,594,3349,Germany,Bank Transfer,Mobile,0
TXN04591,7626,333,USA,Bank Transfer,ATM Machine,1
TXN04592,8561,4579,India,Bank Transfer,Desktop,0
